,Texto,Longitud,Clase
5694,"['unusu', 'viewpoint', 'current', 'practic', 'elect', 'came', 'within', 'three', 'month', 'ordin', 'priest', 'within', 'two', 'month', 'celebr', 'first', 'mass', 'though', 'cardin', 'ten']",20,3
5695,"['year', 'previous', 'accept', 'elect', 'hesit', 'ordain', 'bishop', '30', 'novemb', '1700', 'assum', 'pontif', 'name', 'clement', 'xi', 'cardin', 'protodeacon', 'benedetto', 'pamphili', 'crown']",20,3
5696,"['1703', 'pope', 'clement', 'xi', 'order', 'synod', 'cathol', 'bishop', 'northern', 'albania', 'discuss', 'promot', 'council', 'trent', 'decre', 'within', 'albanian', 'dioces', 'stem', 'convers']",20,3
5697,"['despit', 'initi', 'hold', 'ambigu', 'neutral', 'world', 'affair', 'clement', 'xi', 'later', 'forc', 'name', 'charl', 'archduk', 'austria', 'king', 'spain', 'sinc', 'imperi', 'armi']",20,3
5698,"['treati', 'utrecht', 'put', 'end', 'war', 'papal', 'state', 'lost', 'suzerainti', 'farnes', 'duchi', 'parma', 'piacenza', 'favour', 'austria', 'lost', 'comacchio', 'well', 'blow', 'prestig']",20,3
5699,"['1713', 'clement', 'xi', 'issu', 'bull', 'unigenitu', 'respons', 'spread', 'jansenist', 'heresi', 'follow', 'great', 'upheav', 'franc', 'apart', 'theolog', 'issu', 'strong', 'gallican', 'tendenc']",20,3
5700,"['persist', 'bull', 'produc', 'contribut', 'gregorio', 'selleri', 'lector', 'colleg', 'saint', 'thoma', 'futur', 'pontif', 'univers', 'saint', 'thoma', 'aquina', 'angelicum', '[8', 'condemn', 'jansen']",20,3
5701,"['resist', 'mani', 'french', 'ecclesiast', 'refus', 'french', 'parlement', 'regist', 'bull', 'led', 'controversi', 'extend', 'greater', 'part', '18th', 'centuri', 'local', 'govern', 'offici', 'receiv']",20,3
5702,"['reign', 'pope', 'famou', 'illyricum', 'sacrum', 'commiss', 'today', 'one', 'main', 'sourc', 'field', 'albanolog', '5,000', 'page', 'divid', 'sever', 'volum', 'written', 'jesuit', 'daniel']",20,3
5703,"['clement', 'xi', 'made', 'concert', 'effort', 'acquir', 'christian', 'manuscript', 'syriac', 'egypt', 'place', 'middl', 'east', 'greatli', 'expand', 'biblioteca', 'apostolica', ""vaticana'"", 'collect', 'syriac']",20,3
5704,"['clement', 'xi', 'confirm', 'cultu', 'cesla', 'odrowaz', '27', 'august', '1712', 'jakov', 'varingez', '29', 'decemb', '1700', 'john', 'perugia', '11', 'septemb', '1704', 'peregrin']",20,3
5705,"['laziosi', '11', 'septemb', '1702', 'peter', 'sassoferrato', '11', 'septemb', '1704', 'buonfiglio', 'monaldi', '1', 'decemb', '1717', 'pope', 'gregori', 'x', '(8', 'juli', '1713']",20,3
5706,"['humbelin', 'julli', '1703', 'formal', 'beatifi', 'number', 'individu', 'alexi', 'falconieri', 'bartholomew', 'degli', 'amidei', 'benedict', 'dellantella', '1', 'decemb', '1717', 'john', 'franci', 'régi']",20,3
5707,"['canon', 'andrew', 'avellino', 'catherin', 'bologna', 'felix', 'cantalic', 'pope', 'piu', 'v', '22', 'may', '1712', 'humil', '27', 'januari', '1720', 'sancha', 'portug', '10']",20,3
5708,"['clement', 'xi', 'creat', 'total', '70', 'cardin', '15', 'consistori', 'notabl', 'one', 'cardin', 'creation', 'michelangelo', 'dei', 'conti', 'becam', 'immedi', 'successor', 'pope', 'innoc']",20,3
5709,"['anoth', 'import', 'decis', 'clement', 'xi', 'regard', 'chines', 'rite', 'controversi', 'jesuit', 'missionari', 'forbidden', 'take', 'part', 'honor', 'paid', 'confuciu', 'ancestor', 'emperor', 'china']",20,3
5710,"['pope', 'clement', 'xi', 'famou', 'sundial', 'ad', 'church', 'santa', 'maria', 'degli', 'ang', 'e', 'dei', 'martiri', 'obelisk', 'erect', 'piazza', 'della', 'rotonda', 'front']",20,3
5711,"['establish', 'committe', 'overseen', 'favourit', 'artist', 'carlo', 'maratta', 'carlo', 'fontana', 'commiss', 'statuari', 'apostl', 'complet', 'decor', 'san', 'giovanni', 'laterano', 'also', 'found', 'academi']",20,3
5712,"['also', 'enrich', 'vatican', 'librari', 'numer', 'orient', 'codic', 'lent', 'patronag', 'first', 'archaeolog', 'excav', 'roman', 'catacomb', 'nativ', 'urbino', 'restor', 'numer', 'edific', 'found']",20,3
5713,"['war', 'spanish', 'success', '1701', '–', '1714', 'earli', '18th', 'centuri', 'european', 'war', 'trigger', 'death', 'novemb', '1700', 'childless', 'charl', 'ii', 'spain', 'establish']",20,3
5714,"['principl', 'dynast', 'right', 'secondari', 'maintain', 'balanc', 'power', 'differ', 'countri', '1', 'relat', 'conflict', 'includ', '1700', '–', '1721', 'great', 'northern', 'war', ""rákóczi'""]",20,3
5715,"['although', 'weaken', 'centuri', 'continu', 'conflict', '1700', 'spanish', 'empir', 'remain', 'global', 'confeder', 'includ', 'spanish', 'netherland', 'larg', 'part', 'itali', 'philippin', 'much', 'america']",20,3
5716,"['attempt', 'loui', 'xiv', 'franc', 'william', 'iii', 'england', 'partit', 'empir', '1698', '1700', 'reject', 'spanish', 'instead', 'charl', 'name', 'philip', 'anjou', 'grandson', 'loui']",20,3
5717,"['xiv', 'heir', 'refus', 'altern', 'charl', 'younger', 'son', 'leopold', 'holi', 'roman', 'emperor', 'philip', 'accept', 'proclaim', 'king', 'undivid', 'spanish', 'empir', '16', 'novemb']",20,3
5718,"['french', 'held', 'advantag', 'earli', 'stage', 'forc', 'onto', 'defens', '1706', 'howev', '1710', 'alli', 'fail', 'make', 'signific', 'progress', 'bourbon', 'victori', 'spain', 'secur']",20,3
5719,"[""philip'"", 'posit', 'king', 'emperor', 'joseph', 'die', '1711', 'charl', 'succeed', 'brother', 'emperor', 'new', 'british', 'govern', 'initi', 'peac', 'talk', 'sinc', 'british', 'subsidi']",20,3
5720,"['philip', 'confirm', 'king', 'spain', 'return', 'accept', 'perman', 'separ', 'franc', 'spanish', 'empir', 'remain', 'larg', 'intact', 'cede', 'territori', 'itali', 'low', 'countri', 'austria']",20,3
5721,"['savoy', 'britain', 'retain', 'gibraltar', 'menorca', 'captur', 'war', 'acquir', 'signific', 'trade', 'concess', 'spanish', 'america', 'replac', 'dutch', 'lead', 'maritim', 'commerci', 'european', 'power']",20,3
5722,"['franc', 'withdrew', 'back', 'exil', 'jacobit', 'recognis', 'hanoverian', 'heir', 'british', 'throne', 'ensur', 'friendli', 'spain', 'major', 'achiev', 'left', 'financi', 'exhaust', 'decentralis', 'holi']",20,3
5723,"['roman', 'empir', 'continu', 'prussia', 'bavaria', 'saxoni', 'increasingli', 'act', 'independ', 'state', 'combin', 'victori', 'ottoman', 'meant', 'austrian', 'habsburg', 'increasingli', 'switch', 'focu', 'southern']",20,3
5724,"['1665', 'charl', 'ii', 'becam', 'king', 'spain', 'suffer', 'ill-health', 'life', 'death', 'anticip', 'almost', 'birth', 'successor', 'matter', 'diplomat', 'debat', 'decad', '1670', 'england']",20,3
5725,"['agre', 'support', 'right', 'loui', 'xiv', 'spanish', 'throne', 'treati', 'dover', 'term', '1688', 'grand', 'allianc', 'commit', 'england', 'dutch', 'republ', 'back', 'leopold', '2']",20,3
5726,"['1700', 'spanish', 'empir', 'includ', 'possess', 'itali', 'spanish', 'netherland', 'philippin', 'america', 'though', 'longer', 'domin', 'great', 'power', 'remain', 'larg', 'intact', '3', 'acquisit']",20,3
5727,"['either', 'austrian', 'habsburg', 'french', 'bourbon', 'would', 'chang', 'balanc', 'power', 'europ', 'inherit', 'led', 'war', 'involv', 'european', 'power', '1700', '–', '1721', 'great']",20,3
5728,"['1688', '–', '1697', 'nine', 'year', 'war', 'armi', 'grew', 'averag', '25,000', '1648', '100,000', '1697', 'level', 'unsustain', 'pre-industri', 'economi', '5', '1690', 'also']",20,3
5729,"['mark', 'lowest', 'point', 'littl', 'ice', 'age', 'period', 'colder', 'wetter', 'weather', 'drastic', 'reduc', 'crop', 'yield', 'across', 'europ', '6', 'estim', 'great', 'famin']",20,3
5730,"['1695', '–', '1697', 'kill', '15', '–', '25', 'popul', 'present-day', 'scotland', 'estonia', 'finland', 'latvia', 'norway', 'sweden', 'plu', 'anoth', 'two', 'million', 'franc']",20,3
5731,"['1697', 'treati', 'ryswick', 'result', 'mutual', 'exhaust', 'accept', 'loui', 'franc', 'could', 'achiev', 'object', 'without', 'alli', 'given', 'left', 'success', 'unresolv', 'leopold', 'sign']",20,3
5732,"['unlik', 'franc', 'austria', 'spanish', 'crown', 'could', 'inherit', 'femal', 'line', 'allow', 'charl', 'sister', 'maria', 'theresa', '1638', '–', '1683', 'margaret', 'theresa', '1651']",20,3
5733,"['–', '1673', 'pass', 'right', 'onto', 'children', 'respect', 'marriag', 'loui', 'xiv', 'emperor', 'leopold', 'loui', 'sought', 'avoid', 'conflict', 'issu', 'direct', 'negoti', 'main']",20,3
5734,"['maria', 'antonia', '1669', '–', '1692', 'daughter', 'leopold', 'margaret', 'marri', 'maximillian', 'emanuel', 'bavaria', '1685', '28', 'octob', '1692', 'son', 'joseph', 'ferdinand', 'octob']",20,3
5735,"['1698', 'treati', 'hagu', 'franc', 'britain', 'dutch', 'republ', 'five-year', 'old', 'joseph', 'design', 'heir', 'charl', 'ii', 'return', 'franc', 'austria', 'would', 'receiv', 'part']",20,3
5736,"[""spain'"", 'european', 'territori', '10', 'charl', 'refus', 'accept', '14', 'novemb', '1698', 'publish', 'leav', 'undivid', 'spanish', 'monarchi', 'joseph', 'ferdinand', 'howev', ""latter'"", 'death']",20,3
5737,"['1685', 'maria', 'antonia', 'pass', 'claim', 'spanish', 'throne', 'onto', ""leopold'"", 'son', 'joseph', 'archduk', 'charl', '12', 'right', 'doubt', 'loui', 'william', 'use', 'devis']",20,3
5738,"['1700', 'treati', 'london', 'archduk', 'charl', 'becam', 'new', 'heir', 'franc', 'savoy', 'austria', 'receiv', 'territori', 'compens', 'howev', 'sinc', 'neither', 'leopold', 'charl', 'agre']",20,3
5739,"['treati', 'larg', 'pointless', '13', 'earli', 'octob', '1700', 'charl', 'clearli', 'die', 'final', 'left', 'throne', 'loui', ""xiv'"", 'grandson', 'philip', 'duke', 'anjou', 'refus']",20,3
5740,"['charl', 'die', '1', 'novemb', '1700', '9th', 'spanish', 'ambassador', 'formal', 'offer', 'throne', 'philip', 'loui', 'briefli', 'consid', 'refus', 'although', 'meant', 'success', 'archduk']",20,3
5741,"['charl', 'insist', 'william', 'help', 'enforc', 'treati', 'london', 'meant', 'might', 'achiev', 'territori', 'aim', 'without', 'fight', 'howev', 'son', 'dauphin', 'reject', 'idea', 'french']",20,3
5742,"['diplomat', 'also', 'advis', 'austria', 'would', 'fight', 'regardless', 'neither', 'british', 'dutch', 'would', 'go', 'war', 'settlement', 'intend', 'avoid', 'war', 'loui', 'therefor', 'accept']",20,3
5743,"['object', 'achiev', 'diplomaci', 'loui', 'made', 'seri', 'move', 'combin', 'make', 'war', 'inevit', '15', 'tori', 'major', 'english', 'parliament', 'object', 'partit', 'treati', 'chiefli']",20,3
5744,"['french', 'acquisit', 'sicili', 'import', 'link', 'lucr', 'levant', 'trade', '16', 'howev', 'foreign', 'diplomat', 'observ', 'refus', 'becom', 'involv', 'european', 'war', 'true', 'long']",20,3
5745,"['earli', '1701', 'loui', 'regist', ""philip'"", 'claim', 'french', 'throne', 'pari', 'parlement', 'rais', 'possibl', 'union', 'spain', 'contrari', 'charl', 'februari', 'spanish-control', 'duchi', 'milan']",20,3
5746,"['mantua', 'northern', 'itali', 'announc', 'support', 'philip', 'accept', 'french', 'troop', 'combin', 'effort', 'build', 'allianc', 'franc', 'imperi', 'german', 'state', 'swabia', 'franconia', 'challeng']",20,3
5747,"['help', 'viceroy', 'max', 'emanuel', 'bavaria', 'french', 'troop', 'replac', 'dutch', 'garrison', 'barrier', 'fortress', 'spanish', 'netherland', 'grant', 'ryswick', 'also', 'threaten', 'monopoli', 'scheldt']",20,3
5748,"['grant', '1648', 'peac', 'münster', 'french', 'control', 'antwerp', 'ostend', 'would', 'allow', 'blockad', 'english', 'channel', '20', 'combin', 'french', 'action', 'threaten', 'english', 'trade']",20,3
5749,"['7', 'septemb', 'leopold', 'dutch', 'republ', 'britain', 'sign', 'treati', 'hagu', 'renew', '1689', 'grand', 'allianc', 'provis', 'includ', 'secur', 'dutch', 'barrier', 'spanish', 'netherland']",20,3
5750,"['exil', 'jame', 'ii', 'england', 'die', '16', 'septemb', '1701', 'loui', 'reneg', 'recognit', 'protest', 'william', 'iii', 'king', 'england', 'scotland', 'support', 'claim', 'son']",20,3
5751,"['jame', 'franci', 'edward', 'stuart', 'war', 'becam', 'inevit', 'william', 'die', 'march', '1702', 'successor', 'queen', 'ann', 'confirm', 'support', 'treati', 'hagu', 'dutch', '15']",20,3
5752,"['import', 'trade', 'econom', 'interest', 'particip', 'often', 'underestim', 'contemporari', 'view', 'dutch', 'english', 'support', 'habsburg', 'caus', 'primarili', 'driven', 'desir', 'access', 'american', 'market']",20,3
5753,"['24', 'modern', 'economist', 'gener', 'assum', 'constantli', 'grow', 'market', 'then-domin', 'theori', 'mercantil', 'view', 'rel', 'static', 'increas', 'share', 'impli', 'take', 'someon', 'els']",20,3
5754,"['expand', 'war', 'north', 'america', 'india', 'part', 'asia', 'tariff', 'use', 'polici', 'weapon', '1690', '1704', 'english', 'import', 'duti', 'foreign', 'good', 'increas', '400']",20,3
5755,"['1651', '–', '1663', 'navig', 'act', 'major', 'factor', 'anglo-dutch', 'war', '6', 'septemb', '1700', 'franc', 'ban', 'import', 'english', 'manufactur', 'good', 'like', 'cloth']",20,3
5756,"['armi', 'nine', 'year', 'war', 'often', 'exceed', '100,000', 'men', 'level', 'unsustain', 'pre-industri', 'economi', '1701', '–', '1714', 'averag', 'around', '35,000', '50,000', '27']",20,3
5757,"['depend', 'water-born', 'transport', 'suppli', 'number', 'meant', 'campaign', 'focus', 'river', 'like', 'rhine', 'adda', 'limit', 'oper', 'poor', 'area', 'like', 'northern', 'spain', 'better']",20,3
5758,"['align', 'reduc', 'power', 'franc', 'secur', 'protest', 'success', 'british', 'throne', 'mask', 'differ', 'achiev', 'gener', 'tori', 'favour', 'mercantilist', 'strategi', 'use', 'royal', 'navi']",20,3
5759,"['attack', 'french', 'spanish', 'trade', 'protect', 'expand', 'land', 'commit', 'view', 'expens', 'primarili', 'benefit', 'other', '28', 'whig', 'argu', 'franc', 'could', 'defeat', 'seapow']",20,3
5760,"['although', 'marlborough', 'alli', 'command', 'low', 'countri', 'dutch', 'provid', 'much', 'manpow', 'strategi', 'theatr', 'subject', 'approv', '1672', '1678', 'franco-dutch', 'war', 'show', 'spanish']",20,3
5761,"['could', 'defend', 'southern', 'netherland', '1697', 'treati', 'ryswick', 'allow', 'dutch', 'place', 'garrison', 'eight', 'key', 'citi', 'hope', 'barrier', 'would', 'provid', 'strateg', 'depth']",20,3
5762,"['need', 'protect', 'commerci', 'demograph', 'heartland', 'around', 'amsterdam', 'attack', 'south', 'event', 'quickli', 'over-run', '1701', 'later', '1748', 'modern', 'historian', 'consid', 'idea', 'fundament']",20,3
5763,"['flaw', 'howev', 'dutch', 'prioriti', 're-establish', 'strengthen', 'barrier', 'fortress', 'retain', 'control', 'econom', 'vital', 'scheldt', 'estuari', 'gain', 'access', 'trade', 'spanish', 'empir', '30']",20,3
5764,"['despit', 'domin', 'power', 'within', 'holi', 'roman', 'empir', 'austrian', 'imperi', 'interest', 'alway', 'coincid', 'habsburg', 'want', 'put', 'archduk', 'charl', 'throne', 'undivid', 'spanish']",20,3
5765,"['monarchi', 'alli', 'fight', 'prevent', 'either', 'bourbon', 'habsburg', 'diverg', ""austria'"", 'financi', 'collaps', '1703', 'meant', 'campaign', 'spain', 'reliant', 'anglo-dutch', 'naval', 'support', '1706']",20,3
5766,"['british', 'fund', 'particularli', 'reign', 'joseph', 'prioriti', 'habsburg', 'secur', 'southern', 'border', 'french', 'intervent', 'northern', 'itali', 'suppress', ""rákóczi'"", 'war', 'independ', 'hungari', '31']",20,3
5767,"['much', 'spanish', 'nobil', 'resent', 'consid', 'arrog', 'austrian', 'key', 'factor', 'select', 'philip', 'prefer', 'candid', '1700', 'return', 'british', 'support', 'charl', 'agre', 'major']",20,3
5768,"['commerci', 'concess', 'within', 'empir', 'well', 'accept', 'british', 'control', 'gibraltar', 'menorca', 'made', 'wide', 'unpopular', 'level', 'spanish', 'societi', 'never', 'abl', 'sustain', 'outsid']",20,3
5769,"['wittelsbach-control', 'state', 'bavaria', 'lièg', 'cologn', 'alli', 'franc', 'vast', 'major', 'empir', 'remain', 'neutral', 'limit', 'involv', 'suppli', 'mercenari', 'like', 'bavaria', 'larger', 'entiti']",20,3
5770,"['pursu', 'polici', 'claim', 'polish', 'crown', 'meant', 'augustu', 'saxoni', 'focus', 'great', 'northern', 'war', 'frederick', 'made', 'support', 'depend', 'leopold', 'recognis', 'prussia', 'kingdom']",20,3
5771,"['make', 'equal', 'member', 'grand', 'allianc', 'sinc', 'georg', 'elector', 'hanov', 'also', 'heir', 'british', 'throne', 'support', 'reliabl', 'suspicion', 'remain', 'interest', 'hanov', 'came']",20,3
5772,"['loui', 'xiv', 'franc', 'power', 'state', 'europ', 'revenue-gener', 'capac', 'far', 'exceed', 'rival', 'geograph', 'posit', 'provid', 'enorm', 'tactic', 'flexibl', 'unlik', 'austria', 'navi']",20,3
5773,"['campaign', '1708', '–', '1710', 'prove', 'even', 'sever', 'pressur', 'could', 'defend', 'border', 'nine', 'year', 'war', 'shown', 'franc', 'could', 'impos', 'object', 'without']",20,3
5774,"['support', 'allianc', 'spain', 'bavaria', 'made', 'success', 'outcom', 'far', 'like', 'apart', 'deni', 'undivid', 'spanish', 'monarchi', 'other', ""louis'"", 'object', 'secur', 'border', 'holi']",20,3
5775,"['although', 'spain', 'remain', 'great', 'power', 'almost', 'constant', 'warfar', '17th', 'centuri', 'made', 'economi', 'subject', 'long', 'period', 'low', 'product', 'depress', 'enact', 'polit']",20,3
5776,"['econom', 'reform', 'extrem', 'complex', 'sinc', 'habsburg', 'spain', 'person', 'union', 'crown', 'castil', 'aragon', 'differ', 'polit', 'cultur', 'b', ""philip'"", 'support', 'came', 'castilian']",20,3
5777,"['nine', 'year', 'war', 'savoy', 'join', 'grand', 'allianc', '1690', 'agre', 'separ', 'peac', 'franc', '1696', 'duchi', 'strateg', 'import', 'provid', 'access', 'southern', 'border']",20,3
5778,"['austria', 'franc', ""philip'"", 'access', 'king', 'spain', '1701', 'place', 'savoy', 'spanish-rul', 'duchi', 'milan', 'franc', 'savoyard', 'counti', 'nice', 'counti', 'savoy', 'transalpin', 'franc']",20,3
5779,"['victor', 'amadeu', 'ii', 'alli', 'franc', '1701', 'long-term', 'goal', 'acquisit', 'milan', 'neither', 'franc', 'austria', 'spain', 'would', 'relinquish', 'voluntarili', 'leav', 'britain', 'power']",20,3
5780,"['could', 'royal', 'navi', 'establish', 'control', 'western', 'mediterranean', '1703', 'savoy', 'chang', 'side', '1704', 'french', 'captur', 'villefranch', 'counti', 'savoy', 'accompani', 'offens', 'piedmont']",20,3
5781,"['war', 'itali', 'primarili', 'involv', 'spanish-rul', 'duchi', 'milan', 'mantua', 'consid', 'essenti', 'secur', ""austria'"", 'southern', 'border', '1701', 'french', 'troop', 'occupi', 'citi', 'victor']",20,3
5782,"['amadeu', 'ii', 'duke', 'savoy', 'alli', 'franc', 'daughter', 'maria', 'luisa', 'marri', 'philip', 'v', '37', 'may', '1701', 'imperi', 'armi', 'princ', 'eugen', 'savoy']",20,3
5783,"['vendôm', 'one', 'best', 'french', 'gener', 'took', 'command', 'substanti', 'reinforc', 'princ', 'eugen', 'manag', 'draw', 'battl', 'luzzara', 'french', 'recov', 'territori', 'lost', 'year']",20,3
5784,"['39', 'octob', '1703', 'victor', 'amadeu', 'declar', 'war', 'franc', 'may', '1706', 'french', 'held', 'savoy', 'except', 'turin', 'victori', 'cassano', 'calcinato', 'forc', 'imperialist']",20,3
5785,"['howev', 'juli', '1706', 'vendôm', 'avail', 'forc', 'sent', 'reinforc', ""france'"", 'northern', 'frontier', 'defeat', 'ramilli', 'reinforc', 'german', 'auxiliari', 'princ', 'eugen', 'broke', 'sieg']",20,3
5786,"['turin', 'septemb', 'despit', 'minor', 'french', 'victori', 'castiglion', 'war', 'itali', 'furi', 'alli', 'march', '1707', 'convent', 'milan', 'emperor', 'joseph', 'gave', 'french', 'troop']",20,3
5787,"['combin', 'savoyard-imperi', 'attack', 'french', 'base', 'toulon', 'plan', 'april', 'postpon', 'imperi', 'troop', 'divert', 'seiz', 'spanish', 'bourbon', 'kingdom', 'napl', 'time', 'besieg', 'toulon']",20,3
5788,"['first', 'object', 'grand', 'allianc', 'theatr', 'secur', 'dutch', 'frontier', 'threaten', 'allianc', 'franc', 'bavaria', 'joseph', 'clemen', 'bavaria', 'ruler', 'lièg', 'cologn', '1702', 'barrier']",20,3
5789,"['fortress', 'retaken', 'along', 'kaiserswerth', 'venlo', 'roermond', 'lièg', '43', '1703', 'campaign', 'mar', 'alli', 'conflict', 'strategi', 'fail', 'take', 'antwerp', 'dutch', 'defeat', 'ekeren']",20,3
