,Texto,Clase
8048,"['son', 'leader', 'monmouth', 'rebellion', 'monmouth']",3
8049,"['catherin', 'england', 'somerset', 'hous', '12', 'reign', 'jame', 'deposit', 'gloriou', 'revolut', 'william', 'iii', 'mari', 'ii', 'england']",3
8050,"['chamberlain', 'henri', 'hyde', 'earl', 'clarendon', 'money', 'perquisit', 'offic', ""catherine'"", 'fond']",3
8051,"['good', 'william', 'mari', 'posit', 'practic', 'religion', 'led', 'misunderstand', 'bill', 'parliament', ""catherine'"", 'cathol', 'servant', 'warn', 'agit']",3
8052,"['return', 'portug', 'march', '1692', '1703', 'treati', 'methuen', 'portug', 'england', 'act', 'regent', 'brother', 'peter', 'ii', '1701']",3
8053,"['lisbon', 'decemb', '1705', 'buri', 'monasteri', 'são', 'vicent', 'de', 'fora', 'lisbon']",3
8054,"['catherin', 'introduct', 'tea', 'drink', 'britain', 'samuel', 'pepi', 'refer', 'drink', 'tea', 'diari', '25', 'septemb', '1660', ""catherine'""]",3
8055,"['drink', 'britain', 'tea', 'arriv', 'promulg', 'good', 'cane', 'lacquer', 'cotton', 'porcelain']",3
8056,"['queen', 'borough', 'york', 'supposedli', 'name', 'catherin', 'braganza', 'queen', 'queen', 'counti', 'establish', '1683', 'queen', 'name', 'king']",3
8057,"['husband', 'king', 'charl', 'ii', 'richmond', 'counti', 'borough', 'staten', 'name', 'illegitim']",3
8058,"['honor', 'neither', 'document', 'proclaim', 'written']",3
8059,"['tri-centenni', 'establish', 'queen', 'counti', '1983', 'group', 'portuguese-american', 'money', 'queen', 'catherin', 'waterfront', 'sculptor', 'audrey', 'flack', 'receiv']",3
8060,"['name', 'furthermor', 'british', 'monarch', 'inappropri', 'monument', 'unit', 'state', 'group', 'catherin']",3
8061,"['expo', 'lisbon', 'portug', 'face', 'atlant']",3
8062,"['novelist', 'margaret', 'campbel', 'barn', 'jean', 'plaidi', 'charl', 'ii', 'trilog', 'susanna', 'gregori', 'thoma', 'chalon', 'mysteri', 'portray']",3
8063,"['biographi', 'queen', 'portingal', 'isabel', 'stilwel', '2008', 'histor', 'catherin', 'braganza', 'courag']",3
8064,"[""catherine'"", 'marriag', 'import', 'india', 'british', 'empir', 'queen', 'person', 'bombay', 'dowri', 'charl', 'ii', 'rent', 'india', 'compani']",3
8065,"['royal', 'arm', 'british', 'monarch', 'impal', 'royal', 'arm', 'father', 'crown', 'lion', 'england', 'dexter', 'sinist', 'wyvern', 'vert']",3
8066,"['articl', 'text', 'domain', 'chisholm', 'hugh', 'ed', '1911', 'catherin', 'braganza', 'encyclopædia', 'britannica', '11th', 'ed', 'cambridg', 'press']",3
8067,"['renaiss', 'uk', 'rɪˈneɪsən', 'rin-ay-sənss', 'us', 'ˈrɛnəsɑːn', 'listen', 'ren-ə-sahnss', 'period', 'european', 'transit', 'middl', 'age', 'modern', 'cover']",3
8068,"['middl', 'age', 'associ', 'social', 'period', 'propon', 'renaiss', 'put', '14th', 'centuri']",3
8069,"['mediev', 'argu', 'middl', 'age', '4']",3
8070,"['intellectu', 'renaiss', 'human', 'deriv', 'concept', 'roman', 'humanita', 'rediscoveri', 'classic', 'greek', 'philosophi', 'protagora', 'manifest', 'art', 'architectur']",3
8071,"['paint', 'reviv', 'knowledg', 'concret', 'invent', 'metal', 'movabl', 'type', 'sped', 'dissemin']",3
8072,"['centuri', 'write', 'dant', 'paint', 'giotto']",3
8073,"['cultur', 'movement', 'renaiss', 'encompass', 'flower', 'latin', 'vernacular', 'literatur', '14th', 'centuri', 'resurg', 'base', 'classic', 'sourc', 'petrarch']",3
8074,"['gradual', 'widespread', 'reform', 'polit', 'renaiss', 'custom', 'convent', 'diplomaci', 'scienc', 'relianc']",3
8075,"['artist', 'polymath', 'leonardo', 'da', 'vinci']",3
8076,"['renaiss', '14th', 'centuri', 'florenc', 'itali', 'theori', 'account', 'origin', 'characterist', 'varieti', 'social', 'peculiar', 'florenc', 'polit', 'patronag']",3
8077,"['itali', 'constantinopl', 'ottoman', 'turk', '12', 'page', 'italian', 'city-st', 'venic', 'genoa']",3
8078,"['renaiss', 'complex', 'historiographi', 'sceptic', 'discret', 'period', 'debat', 'historian', 'react', 'centuri', 'glorif', 'renaiss', 'cultur', 'hero', 'renaiss']",3
8079,"['perhap', 'accid', 'factual', 'italian', 'renaiss', 'vigor', 'oblig', 'aesthet', 'civil', 'historian', 'social', 'polit', 'natur', 'scienc', 'student']",3
8080,"['observ', 'renaiss', 'cultur', 'middl', 'age', 'period', 'pessim', 'nostalgia', 'classic', 'antiqu', 'social', 'historian', 'longu', 'duré', '17']",3
8081,"['rinascita', 'rebirth', 'appear', 'giorgio', ""vasari'"", 'artist', 'c', '1550', 'anglic', 'renaiss', '1830', 'word', 'histor', 'cultur', 'movement']",3
8082,"['renaiss', 'cultur', 'movement', 'profoundli', 'affect', 'european', 'intellectu', 'modern', 'period', 'itali', 'europ', '16th', 'centuri', 'influenc', 'felt']",3
8083,"['scienc', 'technolog', 'polit', 'religion', 'intellectu', 'inquiri', 'renaiss', 'scholar', 'humanist', 'studi']",3
8084,"['renaiss', 'humanist', 'poggio', 'bracciolini', 'sought', ""europe'"", 'monast', 'librari', 'latin', 'literari', 'histor', 'orator', 'text', 'antiqu', 'constantinopl']",3
8085,"['ancient', 'greek', 'fallen', 'focu', 'literari', 'histor', 'text', 'renaiss', 'scholar', 'markedli']",3
8086,"['scienc', 'philosophi', 'mathemat', 'cultur', 'text']",3
8087,"['reviv', 'neoplaton', 'renaiss', 'humanist', 'reject', 'christian', 'work', 'renaiss', 'church', 'patron', 'work', 'renaiss', 'art', 'subtl', 'took']",3
8088,"['greek', 'christian', 'work', 'greek', 'testament', 'byzantium', 'europ', 'scholar', 'antiqu', 'greek']",3
8089,"['artist', 'return', 'classic', 'exemplifi', 'sculptur', 'nicola', 'pisano', 'florentin', 'painter', 'led', 'masaccio', 'strove', 'portray', 'human', 'form']",3
8090,"['philosoph', 'famous', 'niccolò', 'machiavelli', 'sought', 'describ', 'polit', 'realli', 'understand', 'ration']",3
8091,"['homini', 'dignit', 'orat', 'digniti', '1486']",3
8092,[],3
8093,"['renaiss', 'attempt', 'intellectu', 'studi', 'improv', 'secular', 'worldli', 'reviv', 'idea', 'antiqu', 'thought', 'scholar', 'rodney', 'stark', 'renaiss']",3
8094,"['age', 'marri', 'govern', 'christian', 'birth', 'capit', 'analysi', 'argu', 'wherea', 'european']",3
8095,"['republ', 'itali', 'took', 'capit', 'invent']",3
8096,"['argu', 'idea', 'character', 'renaiss', 'origin', '13th', 'centuri', 'florenc', 'write', 'dant', 'alighieri', '1265', '1321', 'petrarch', '1304']",3
8097,"['1267', '1337', 'writer', 'date', 'renaiss', 'precis', '1401', 'rival', 'genius', 'lorenzo']",3
8098,"['other', 'artist', 'polymath', 'brunelleschi', 'ghiberti']",3
8099,[],3
8100,"['renaiss', 'money', 'art', 'artist', 'patron', 'patron', 'money', 'foster', 'artist', 'talent', 'itali', '14th', '15th', '16th', 'centuri']",3
8101,"['jule', 'michelet', 'defin', '16th', 'centuri', 'renaiss', 'franc', 'period', ""europe'"", 'cultur', 'break', 'middl', 'age', 'modern', 'understand']",3
8102,"['stark', 'middl', 'age', 'latin', 'scholar', 'studi', 'greek', 'arab', 'work', 'natur', 'scienc', 'philosophi', 'mathemat', 'renaiss', 'scholar']",3
8103,"['histor', 'orator', 'text', 'broadli', '14th', 'centuri', 'latin', 'phase', 'renaiss', 'scholar']",3
8104,"['poggio', 'bracciolini', '1380', '1459', 'scour']",3
8105,[],3
8106,[],3
8107,"['latin', 'text', 'studi', 'europ', 'antiqu', 'studi', 'ancient', 'greek', 'text', 'mediev', 'europ', 'ancient', 'greek', 'work', 'scienc']",3
8108,"['europ', 'islam', 'golden', 'age', 'translat', 'greek', 'literari', 'orator', 'histor', 'work']",3
8109,"['age', 'text', 'studi', 'byzantin', 'scholar']",3
8110,[],3
8111,"['muslim', 'logician', 'inherit', 'greek', 'idea', 'invad', 'conquer', 'egypt', 'levant', 'translat', 'commentari', 'idea', 'work', 'arab', 'sicili']",3
8112,"['centuri', 'translat', 'philosoph', 'scientif', 'work', 'classic', 'arab', 'mediev', 'latin', 'establish']",3
8113,"['idea', 'movement', 'reintegr', 'studi', 'greek']",3
8114,[],3
8115,[],3
8116,"['polit', 'middl', 'age', 'itali', 'led', 'theoriz', 'social', 'climat', 'rare', 'cultur', 'effloresc', 'itali', 'polit', 'modern', 'period']",3
8117,"['control', 'republ', 'florenc', 'papal', 'state', 'milanes', 'genoes', 'venetian', 'fifteenth-centuri', 'itali']",3
8118,"['historian', 'polit', 'philosoph', 'quentin', 'skinner', 'otto', 'freis', 'c', '1114', '1158', 'german', 'bishop', 'itali', '12th', 'centuri']",3
8119,"['organ', 'observ', 'itali', 'appear', 'exit', 'feudal', 'base', 'merchant', 'anti-monarch', 'renaiss']",3
8120,"['1340', 'messag', 'fair', 'justic', 'republican']",3
8121,[],3
8122,"['state', 'itali', 'republ', 'florenc', 'merchant', 'republ', 'republ', 'venic', 'practic', 'oligarch', 'bore', 'modern', 'democraci', 'democrat', 'featur']",3
8123,"['38', '39', 'polit', 'freedom', 'conduc', 'artist', 'likewis', 'posit', 'italian', 'venic']",3
8124,"['gateway', 'trade', 'produc', 'fine', 'glass']",3
8125,"['theori', 'florenc', 'death', 'hit', 'europ', '1348', '1350', '14th', 'centuri', 'itali', 'itali', 'badli', 'hit', 'plagu', 'familiar']",3
8126,"['argu', 'death', 'pieti', 'manifest', 'sponsorship', 'work', 'art', 'explain', 'renaiss', 'occur']",3
8127,"['plagu', 'flea', 'sail', 'vessel', 'return', 'port', 'sanit', 'england', '4.2', 'million', 'lost', '1.4', 'million', 'bubon', 'plagu']",3
8128,"['populac', 'work', 'class', 'came', 'freedom', 'labor', 'worker', 'search', 'favor', 'posit']",3
8129,"['demograph', 'plagu', 'consequ', 'price', 'food', 'drop', 'land', 'europ', '1350', '1400', 'landhold', 'face', 'loss', 'women', 'windfal']",3
8130,"['diseas', 'rampant', 'area', 'poverti', 'epidem', 'ravag', 'children', 'plagu', 'lice', 'unsanitari', 'drink', 'water', 'armi', 'poor', 'sanit']",3
8131,"['syphili', 'immun', 'children', 'fight', 'children', 'dwell', 'affect', 'diseas', 'children', '46']",3
8132,"['death', 'upheav', ""florence'"", 'social', 'polit', 'epidem', 'despit', 'death', 'rule', 'class', 'govern', 'florenc', 'period', 'elect', 'suspend']",3
8133,"['debat', 'renaiss', 'florenc', 'itali', 'scholar', 'featur', 'florentin', 'cultur', 'cultur', 'movement', 'medici', 'ducal', 'rule', 'hous', 'patron']",3
8134,"['1492', 'catalyst', 'art', 'patronag', 'countrymen', 'commiss', 'work', 'artist', 'florenc', 'leonardo']",3
8135,"['botticelli', 'da', 'vinci', 'filippino', 'lippi']",3
8136,"['renaiss', 'certainli', 'underway', 'lorenzo', 'de', 'medici', 'came', 'power', 'inde', 'medici', 'achiev', 'hegemoni', 'florentin', 'historian', 'postul']",3
8137,"[':[', 'leonardo', 'da', 'vinci', 'botticelli', 'michelangelo', 'born', 'tuscani', 'argu', 'improb']",3
8138,"['renaiss', 'human', 'philosophi', 'mediev', 'scholast', 'mode', 'contradict', 'renaiss', 'humanist', 'studi', 'ancient', 'text', 'origin', 'apprais', 'empir']",3
8139,"['humanitati', 'studi', 'human', 'poetri', 'grammar', 'philosophi', 'rhetor', 'historian', 'struggl', 'defin']",3
8140,"['ancient', 'greec', 'rome', 'humanist', 'assert']",3
8141,"['humanist', 'scholar', 'intellectu', 'landscap', 'modern', 'period', 'polit', 'philosoph', 'niccolò', 'machiavelli', 'thoma', 'reviv', 'idea', 'greek', 'roman']",3
8142,"['mirandola', 'wrote', 'manifesto', 'renaiss', 'orat', 'digniti', 'vibrant', 'defenc', 'matteo', 'palmieri']",3
8143,"['human', 'influenc', 'refin', 'tuscan', 'vernacular']",3
8144,[],3
8145,[],3
8146,[],3
8147,"['humanist', 'import', 'transcend', 'afterlif', 'perfect', 'mind', 'attain', 'human', 'person', 'intellectu', 'excel', 'capabl', 'honor', 'ideolog', 'refer']",3
8148,"['characterist', 'renaiss', 'librari', 'librari', 'idea', 'pleasur', 'benefici', 'mind', 'freethink', 'hallmark', 'age', 'librari', 'contain', 'rang', 'writer']",3
8149,"['associ', 'intellectu', 'profoundli', 'influenc', 'renaiss', 'cultur', 'richest', 'bibliophil', 'built', 'librari']",3
8150,"['builder', 'commit', 'offer', 'other', 'opportun']",3
8151,[],3
8152,"['renaiss', 'art', 'cultur', 'rebirth', 'middl', 'age', 'modern', 'featur', 'renaiss', 'art', 'realist', 'linear', 'giotto', 'di', 'bondon']",3
8153,"['architect', 'filippo', 'brunelleschi', '1377', '1446', 'write', 'leon', 'battista', 'alberti', '1404']",3
8154,"['wider', 'trend', 'realism', 'art', 'painter', 'techniqu', 'studi', 'shadow', 'famous', 'leonardo', 'da', 'vinci', 'human', 'anatomi', 'underli']",3
8155,"['unravel', 'axiom', 'aesthet', 'work', 'leonardo', 'michelangelo', 'raphael', 'artist', 'pinnacl', 'imit']",3
8156,"['netherland', 'vibrant', 'artist', 'cultur', 'work', 'hugo', 'van', 'der', 'goe', 'jan', 'van', 'eyck', 'paint', 'itali', 'introduct']",3
8157,"['architectur', 'filippo', 'brunelleschi', 'foremost', 'studi', 'ancient', 'classic', 'rediscov', 'knowledg', '1st', 'centuri', 'writer', 'vitruviu', 'mathemat', 'brunelleschi']",3
8158,"['classic', 'form', 'feat', 'engin', 'dome', 'florenc', 'cathedr', 'style', 'church', 'st']",3
8159,"[""peter'"", 'basilica', 'bramant', 'michelangelo', 'raphael']",3
8160,"['renaiss', 'architect', 'aim', 'column', 'pilast', 'entablatur', 'roman', 'order', 'type', 'column', 'tuscan', 'composit', 'arcad', 'architrav', 'pure']",3
8161,"['sacristi', '1421', '1440', 'brunelleschi', 'arch', 'semi-circular', 'mannerist', 'style', 'segment', 'arcad']",3
8162,"['vault', 'rib', 'semi-circular', 'segment', 'squar']",3
8163,"['renaiss', 'artist', 'pagan', 'admir', 'antiqu', 'kept', 'idea', 'mediev', 'nicola', 'pisano', 'c', '1220', 'c', '1278', 'imit']",3
8164,"['annunci', 'baptistri', 'pisa', 'classic', 'influenc', 'italian', 'art', 'renaiss', 'took', 'literari']",3
8165,"['rediscoveri', 'ancient', 'text', 'invent', 'print', 'press', 'democrat', 'faster', 'propag', 'distribut', 'idea', 'period', 'italian', 'renaiss', 'humanist']",3
8166,"['mathemat', 'rever', 'classic', 'sourc', 'enshrin', 'aristotelian', 'ptolema', 'write', '1450', 'nichola']",3
8167,"['scienc', 'art', 'intermingl', 'renaiss', 'polymath', 'artist', 'leonardo', 'da', 'vinci', 'observ', 'anatomi', 'natur', 'da', 'vinci', 'control']",3
8168,"['movement', 'aerodynam', 'devis', 'research', 'led', 'fritjof', 'capra', 'classifi', 'father', 'modern']",3
8169,"['discoveri', 'acoust', 'botani', 'geolog', 'anatomi']",3
8170,"['suitabl', 'environ', 'scientif', 'doctrin', 'discoveri', '1492', 'christoph', 'columbu', 'classic', 'worldview', 'work', 'ptolemi', 'geographi', 'galen', 'medicin']",3
8171,"['clash', 'renaiss', 'show', 'decis', 'focu', 'aristotelean', 'natur', 'philosophi', 'chemistri', 'biolog']",3
8172,"['scientif', 'revolut', 'herald', 'modern', 'age', 'other', 'acceler', 'ancient', 'day', 'scientif', 'galileo', 'galilei', 'tycho', 'brahe', 'johann']",3
8173,"['coelestium', 'revolut', 'heavenli', 'sphere', 'posit', 'earth', 'sun', 'de', 'humani', 'corpori']",3
8174,"['import', 'discoveri', 'scientif', 'empir', 'evid', 'import', 'mathemat', 'discard', 'aristotelian', 'scienc', 'propon', 'idea', 'copernicu', 'galileo', 'franci']",3
8175,"['renaiss', '1450', '1650', '74', 'contin', 'map', 'european', 'polar', 'contin', 'antarctica', 'depict', 'map', 'nova', 'totiu', 'terrarum']",3
8176,"['1492', 'christoph', 'columbu', 'sail', 'atlant', 'ocean', 'spain', 'seek', 'direct', 'rout', 'india', 'delhi', 'sultan', 'accident', 'stumbl']",3
8177,"['1606', 'dutch', 'navig', 'willem', 'janszoon', 'sail', 'indi', 'voc', 'ship', 'duyfken', 'land', 'australia', 'chart', 'km', 'coast']",3
8178,"['dutch', 'expedit', 'map', 'coast', '1642', '1643', 'abel', 'tasman', 'circumnavig', 'contin']",3
8179,"['long-imagin', 'polar', 'contin', 'sight', '1820', 'renaiss', 'terra', 'australi', 'australia', 'name', 'transfer', 'holland', 'nineteenth', 'centuri', 'name']",3
8180,"['music', 'languag', 'polyphon', 'style', 'franco-flemish', 'print', 'distribut', 'music', 'possibl', 'scale', 'demand', 'music', 'entertain', 'amateur', 'bourgeoi']",3
8181,"['europ', 'polyphon', 'practic', 'fluid', 'style', 'culmin', 'sixteenth', 'centuri', 'work', 'palestrina']",3
8182,"['human', 'secular', 'christian', 'backdrop', 'renaiss', 'art', 'commiss', 'church', 'renaiss', 'theolog', 'perceiv', 'god', ""period'"", 'foremost', 'theologian']",3
8183,"['renaiss', 'middl', 'age', 'period', 'polit', 'intrigu', 'papaci', 'culmin', 'schism', 'true', 'bishop', 'rome', 'schism', 'council', 'constanc']",3
8184,"['power', 'pope', 'papaci', 'suprem', 'ecclesiast', 'council', 'lateran', '1511', 'dog', 'accus']",3
8185,"['father', 'children', 'marri', 'presum', 'consolid']",3
8186,"['churchmen', 'erasmu', 'luther', 'reform', 'church', 'base', 'humanist', 'textual', 'testament', 'octob', '1517', 'luther', 'these', 'papal', 'perceiv']",3
8187,"['reform', 'break', 'roman', 'cathol', 'church', 'hegemoni', 'europ', 'human', 'renaiss', 'therefor']",3
8188,"['pope', 'paul', 'iii', 'came', 'papal', 'throne', '1534', '1549', 'sack', 'rome', '1527', 'uncertainti', 'preval', 'cathol', 'church']",3
8189,"['revolutionibu', 'orbium', 'coelestium', 'revolut', 'celesti', 'sphere', 'paul', 'iii', 'grandfath', 'alessandro']",3
8190,"['clovio', 'arguabl', 'illumin', 'manuscript', 'farnes']",3
8191,"['15th', 'centuri', 'writer', 'artist', 'architect', 'itali', 'modi', 'antichi', 'antiqu', 'manner', 'all', 'romana', 'et', 'alla', 'antica']",3
8192,"['1330', 'petrarch', 'refer', 'pre-christian', 'antiqua', 'ancient', 'christian', 'period', 'nova', ""petrarch'""]",3
8193,"['1442', ""bruni'"", 'period', 'base', 'petrarch']",3
8194,"['humanist', 'historian', 'argu', 'restor', 'direct', 'classic', 'period', 'bypass', 'mediev', 'period', 'name', 'middl', 'age', 'appear', 'latin']",3
8195,"['rebirth', 'appear', 'giorgio', ""vasari'"", 'artist', '1550', '1568', '1', 'vasari', 'age']",3
8196,"['masaccio', 'brunelleschi', 'donatello', 'leonardo', 'da']",3
8197,"['15th', 'centuri', 'renaiss', 'rapidli', 'birthplac', 'florenc', 'itali', 'europ', 'invent', 'print', 'press', 'german', 'printer', 'johann', 'gutenberg']",3
8198,"['england', 'sixteenth', 'centuri', 'english', 'renaiss', 'work', 'writer', 'william', 'shakespear', 'christoph', 'marlow', 'edmund', 'spenser', 'sir', 'thoma']",3
8199,"['artist', 'architect', 'inigo', 'jone', 'italian', 'architectur', 'england', 'thoma', 'talli', 'john']",3
8200,"['word', 'renaiss', 'french', 'languag', 're-birth', 'eighteenth', 'centuri', 'french', 'historian', 'jule', 'michelet', '1798', '1874', '1855', 'work']",3
8201,"['1495', 'italian', 'renaiss', 'arriv', 'franc', 'import', 'king', 'charl', 'viii', 'invas', 'itali', 'promot', 'secular', 'inabl', 'church']",3
8202,"['italian', 'art', 'artist', 'leonardo', 'da', 'vinci', 'built', 'ornat', 'palac', 'writer']",3
8203,"['montaign', 'painter', 'jean', 'clouet', 'musician']",3
8204,"['1533', 'fourteen-year-old', 'caterina', 'de', 'medici', '1519', '1589', 'born', 'florenc', 'lorenzo', 'de', 'medici', 'duke', 'urbino', 'madelein']",3
8205,"['ii', 'franc', 'son', 'king', 'franci', 'queen', 'claud', 'infam', ""france'"", 'war']",3
8206,"['15th', 'centuri', 'renaiss', 'germani', 'low', 'countri', 'print', 'press', 'ca', '1450', 'renaiss', 'artist', 'albrecht', 'dürer', '1471']",3
8207,"['area', 'countri', 'human', 'protest', 'reform', 'art', 'write', 'german', 'renaiss', 'reflect']",3
8208,"['habsburg', 'rule', '1493', '1519', 'truli']",3
8209,"['itali', 'hungari', 'european', 'countri', 'renaiss', 'appear', 'renaiss', 'style', 'came', 'itali', 'quattrocento', 'hungari', 'european', 'thank', 'hungarian-italian']",3
8210,"['14th', 'centuri', 'hungarian', 'italian', 'gothic', 'style', 'breakthrough', 'wall', 'prefer', 'clean']",3
8211,"['tata', 'várpalota', ""sigismund'"", 'court', 'patron']",3
8212,"['italian', 'trend', 'nation', 'tradit', 'renaiss', 'art', 'renaiss', 'art', 'further', 'arriv', 'humanist', 'thought', 'countri', 'hungarian', 'studi']",3
8213,"['connect', 'florenc', 'evolv', 'italian', 'trader', 'hungari', 'buda', 'thought', 'humanist', 'prelat']",3
8214,"['royal', 'castl', 'buda', 'probabl', 'gothic']",3
8215,"['marriag', '1476', 'king', 'matthia', 'beatric', 'napl', 'buda', 'import', 'artist', 'renaiss', 'import', 'humanist', 'matthia', 'court', 'antonio']",3
